"","NAME","Year","Month","Day","TMAX","TMIN"
"34431","HANOVER, NH US",1988,6,30,60,44
"34432","HANOVER, NH US",1988,7,1,64,45
"34433","HANOVER, NH US",1988,7,2,74,47
"34434","HANOVER, NH US",1988,7,3,86,47
"34435","HANOVER, NH US",1988,7,4,90,48
"34436","HANOVER, NH US",1988,7,5,95,52
"34437","HANOVER, NH US",1988,7,6,95,59
"34438","HANOVER, NH US",1988,7,7,98,60
"34439","HANOVER, NH US",1988,7,8,100,61
"34440","HANOVER, NH US",1988,7,9,101,65
"34441","HANOVER, NH US",1988,7,10,101,66
"34442","HANOVER, NH US",1988,7,11,91,62
"34443","HANOVER, NH US",1988,7,12,91,63
"34444","HANOVER, NH US",1988,7,13,90,55
"34445","HANOVER, NH US",1988,7,14,94,56
"34446","HANOVER, NH US",1988,7,15,83,56
"34447","HANOVER, NH US",1988,7,16,95,53
"34448","HANOVER, NH US",1988,7,17,80,67
"34449","HANOVER, NH US",1988,7,18,93,63
"34450","HANOVER, NH US",1988,7,19,72,65
"34451","HANOVER, NH US",1988,7,20,70,62
"34452","HANOVER, NH US",1988,7,21,70,60
"34453","HANOVER, NH US",1988,7,22,81,59
"34454","HANOVER, NH US",1988,7,23,90,60
"34455","HANOVER, NH US",1988,7,24,80,61
"34456","HANOVER, NH US",1988,7,25,84,63
"34457","HANOVER, NH US",1988,7,26,89,60
"34458","HANOVER, NH US",1988,7,27,92,63
"34459","HANOVER, NH US",1988,7,28,83,62
"34460","HANOVER, NH US",1988,7,29,93,59
"34461","HANOVER, NH US",1988,7,30,96,61
"34462","HANOVER, NH US",1988,7,31,90,67
"34463","HANOVER, NH US",1988,8,1,91,62
"34464","HANOVER, NH US",1988,8,2,96,60
"34465","HANOVER, NH US",1988,8,3,100,66
"34466","HANOVER, NH US",1988,8,4,97,71
"34467","HANOVER, NH US",1988,8,5,97,68
"34468","HANOVER, NH US",1988,8,6,94,69
"34469","HANOVER, NH US",1988,8,7,90,67
"34470","HANOVER, NH US",1988,8,8,89,63
"34471","HANOVER, NH US",1988,8,9,94,63
"34472","HANOVER, NH US",1988,8,10,92,65
"34473","HANOVER, NH US",1988,8,11,94,66
"34474","HANOVER, NH US",1988,8,12,95,65
"34475","HANOVER, NH US",1988,8,13,94,61
"34476","HANOVER, NH US",1988,8,14,95,66
"34477","HANOVER, NH US",1988,8,15,91,68
"34478","HANOVER, NH US",1988,8,16,74,62
"34479","HANOVER, NH US",1988,8,17,83,54
"34480","HANOVER, NH US",1988,8,18,75,51
"34481","HANOVER, NH US",1988,8,19,78,43
"34482","HANOVER, NH US",1988,8,20,84,45
"34483","HANOVER, NH US",1988,8,21,72,48
"34484","HANOVER, NH US",1988,8,22,68,37
"34485","HANOVER, NH US",1988,8,23,76,39
"34486","HANOVER, NH US",1988,8,24,66,50
"34487","HANOVER, NH US",1988,8,25,73,51
"34488","HANOVER, NH US",1988,8,26,84,60
"34489","HANOVER, NH US",1988,8,27,86,52
"34490","HANOVER, NH US",1988,8,28,92,68
"34491","HANOVER, NH US",1988,8,29,72,61
"34492","HANOVER, NH US",1988,8,30,77,50
"34493","HANOVER, NH US",1988,8,31,80,49
"34494","HANOVER, NH US",1988,9,1,82,52
"34495","HANOVER, NH US",1988,9,2,78,49
"34496","HANOVER, NH US",1988,9,3,86,52
"34497","HANOVER, NH US",1988,9,4,64,56
"34498","HANOVER, NH US",1988,9,5,76,51
"34499","HANOVER, NH US",1988,9,6,65,37
"34500","HANOVER, NH US",1988,9,7,70,39
"34501","HANOVER, NH US",1988,9,8,80,42
"34502","HANOVER, NH US",1988,9,9,82,44
"34503","HANOVER, NH US",1988,9,10,80,52
"34504","HANOVER, NH US",1988,9,11,70,58
"34505","HANOVER, NH US",1988,9,12,77,43
"34506","HANOVER, NH US",1988,9,13,79,62
"34507","HANOVER, NH US",1988,9,14,74,39
"34508","HANOVER, NH US",1988,9,15,62,42
"34509","HANOVER, NH US",1988,9,16,70,34
"34510","HANOVER, NH US",1988,9,17,60,42
"34511","HANOVER, NH US",1988,9,18,77,54
"34512","HANOVER, NH US",1988,9,19,83,53
"34513","HANOVER, NH US",1988,9,20,71,54
"34514","HANOVER, NH US",1988,9,21,72,59
"34515","HANOVER, NH US",1988,9,22,72,48
"34516","HANOVER, NH US",1988,9,23,64,45
"34517","HANOVER, NH US",1988,9,24,69,40
"34518","HANOVER, NH US",1988,9,25,73,40
"34519","HANOVER, NH US",1988,9,26,69,40
"34520","HANOVER, NH US",1988,9,27,74,36
"34521","HANOVER, NH US",1988,9,28,63,45
"34522","HANOVER, NH US",1988,9,29,66,30
"34523","HANOVER, NH US",1988,9,30,74,34
"34524","HANOVER, NH US",1988,10,1,82,45
"34525","HANOVER, NH US",1988,10,2,73,53
"34526","HANOVER, NH US",1988,10,3,69,46
"34527","HANOVER, NH US",1988,10,4,60,45
"34528","HANOVER, NH US",1988,10,5,54,40
"34529","HANOVER, NH US",1988,10,6,53,38
"34530","HANOVER, NH US",1988,10,7,52,29
"34531","HANOVER, NH US",1988,10,8,45,28
"34532","HANOVER, NH US",1988,10,9,52,27
"34533","HANOVER, NH US",1988,10,10,64,34
"34534","HANOVER, NH US",1988,10,11,57,44
"34535","HANOVER, NH US",1988,10,12,58,34
"34536","HANOVER, NH US",1988,10,13,54,32
"34537","HANOVER, NH US",1988,10,14,56,25
"34538","HANOVER, NH US",1988,10,15,64,36
"34539","HANOVER, NH US",1988,10,16,60,45
"34540","HANOVER, NH US",1988,10,17,60,46
"34541","HANOVER, NH US",1988,10,18,63,50
"34542","HANOVER, NH US",1988,10,19,53,33
"34543","HANOVER, NH US",1988,10,20,58,24
"34544","HANOVER, NH US",1988,10,21,50,20
"34545","HANOVER, NH US",1988,10,22,60,32
"34546","HANOVER, NH US",1988,10,23,46,35
"34547","HANOVER, NH US",1988,10,24,51,37
"34548","HANOVER, NH US",1988,10,25,51,30
"34549","HANOVER, NH US",1988,10,26,57,27
"34550","HANOVER, NH US",1988,10,27,51,32
"34551","HANOVER, NH US",1988,10,28,48,22
"34552","HANOVER, NH US",1988,10,29,45,36
"34553","HANOVER, NH US",1988,10,30,41,26
"34554","HANOVER, NH US",1988,10,31,46,18
"34555","HANOVER, NH US",1988,11,1,36,20
"34556","HANOVER, NH US",1988,11,2,42,34
"34557","HANOVER, NH US",1988,11,3,43,30
"34558","HANOVER, NH US",1988,11,4,52,22
"34559","HANOVER, NH US",1988,11,5,59,40
"34560","HANOVER, NH US",1988,11,6,66,46
"34561","HANOVER, NH US",1988,11,7,56,37
"34562","HANOVER, NH US",1988,11,8,54,26
"34563","HANOVER, NH US",1988,11,9,50,36
"34564","HANOVER, NH US",1988,11,10,50,33
"34565","HANOVER, NH US",1988,11,11,49,32
"34566","HANOVER, NH US",1988,11,12,43,24
"34567","HANOVER, NH US",1988,11,13,38,24
"34568","HANOVER, NH US",1988,11,14,54,31
"34569","HANOVER, NH US",1988,11,15,50,28
"34570","HANOVER, NH US",1988,11,16,48,24
"34571","HANOVER, NH US",1988,11,17,54,40
"34572","HANOVER, NH US",1988,11,18,46,32
"34573","HANOVER, NH US",1988,11,19,36,22
"34574","HANOVER, NH US",1988,11,20,34,26
"34575","HANOVER, NH US",1988,11,21,38,28
"34576","HANOVER, NH US",1988,11,22,43,18
"34577","HANOVER, NH US",1988,11,23,35,18
"34578","HANOVER, NH US",1988,11,24,34,22
"34579","HANOVER, NH US",1988,11,25,32,20
"34580","HANOVER, NH US",1988,11,26,46,16
"34581","HANOVER, NH US",1988,11,27,50,16
"34582","HANOVER, NH US",1988,11,28,50,33
"34583","HANOVER, NH US",1988,11,29,40,26
"34584","HANOVER, NH US",1988,11,30,48,24
"34585","HANOVER, NH US",1988,12,1,44,26
"34586","HANOVER, NH US",1988,12,2,32,22
"34587","HANOVER, NH US",1988,12,3,52,30
"34588","HANOVER, NH US",1988,12,4,44,16
"34589","HANOVER, NH US",1988,12,5,24,8
"34590","HANOVER, NH US",1988,12,6,33,8
"34591","HANOVER, NH US",1988,12,7,46,18
"34592","HANOVER, NH US",1988,12,8,44,19
"34593","HANOVER, NH US",1988,12,9,31,9
"34594","HANOVER, NH US",1988,12,10,22,5
"34595","HANOVER, NH US",1988,12,11,20,4
"34596","HANOVER, NH US",1988,12,12,16,-14
"34597","HANOVER, NH US",1988,12,13,20,-8
"34598","HANOVER, NH US",1988,12,14,36,18
"34599","HANOVER, NH US",1988,12,15,41,15
"34600","HANOVER, NH US",1988,12,16,16,-4
"34601","HANOVER, NH US",1988,12,17,18,-5
"34602","HANOVER, NH US",1988,12,18,24,-8
"34603","HANOVER, NH US",1988,12,19,30,-2
"34604","HANOVER, NH US",1988,12,20,40,10
"34605","HANOVER, NH US",1988,12,21,50,14
"34606","HANOVER, NH US",1988,12,22,39,14
"34607","HANOVER, NH US",1988,12,23,26,18
"34608","HANOVER, NH US",1988,12,24,33,24
"34609","HANOVER, NH US",1988,12,25,44,24
"34610","HANOVER, NH US",1988,12,26,25,12
"34611","HANOVER, NH US",1988,12,27,24,3
"34612","HANOVER, NH US",1988,12,28,36,23
"34613","HANOVER, NH US",1988,12,29,30,14
"34614","HANOVER, NH US",1988,12,30,30,12
"34615","HANOVER, NH US",1988,12,31,36,10
"34616","HANOVER, NH US",1989,1,1,27,8
"34617","HANOVER, NH US",1989,1,2,33,16
"34618","HANOVER, NH US",1989,1,3,30,10
"34619","HANOVER, NH US",1989,1,4,13,-8
"34620","HANOVER, NH US",1989,1,5,14,-8
"34621","HANOVER, NH US",1989,1,6,12,-6
"34622","HANOVER, NH US",1989,1,7,22,4
"34623","HANOVER, NH US",1989,1,8,36,22
"34624","HANOVER, NH US",1989,1,9,41,21
"34625","HANOVER, NH US",1989,1,10,30,10
"34626","HANOVER, NH US",1989,1,11,29,12
"34627","HANOVER, NH US",1989,1,12,25,6
"34628","HANOVER, NH US",1989,1,13,37,16
"34629","HANOVER, NH US",1989,1,14,42,6
"34630","HANOVER, NH US",1989,1,15,46,28
"34631","HANOVER, NH US",1989,1,16,34,25
"34632","HANOVER, NH US",1989,1,17,33,14
"34633","HANOVER, NH US",1989,1,18,40,26
"34634","HANOVER, NH US",1989,1,19,41,28
"34635","HANOVER, NH US",1989,1,20,38,22
"34636","HANOVER, NH US",1989,1,21,21,-2
"34637","HANOVER, NH US",1989,1,22,38,-5
"34638","HANOVER, NH US",1989,1,23,42,6
"34639","HANOVER, NH US",1989,1,24,42,11
"34640","HANOVER, NH US",1989,1,25,36,10
"34641","HANOVER, NH US",1989,1,26,32,7
"34642","HANOVER, NH US",1989,1,27,36,21
"34643","HANOVER, NH US",1989,1,28,46,8
"34644","HANOVER, NH US",1989,1,29,48,23
"34645","HANOVER, NH US",1989,1,30,41,24
"34646","HANOVER, NH US",1989,1,31,42,25
"34647","HANOVER, NH US",1989,2,1,59,32
"34648","HANOVER, NH US",1989,2,2,36,18
"34649","HANOVER, NH US",1989,2,3,28,12
"34650","HANOVER, NH US",1989,2,4,13,4
"34651","HANOVER, NH US",1989,2,5,30,1
"34652","HANOVER, NH US",1989,2,6,38,9
"34653","HANOVER, NH US",1989,2,7,39,11
"34654","HANOVER, NH US",1989,2,8,32,-2
"34655","HANOVER, NH US",1989,2,9,23,4
"34656","HANOVER, NH US",1989,2,10,29,-6
"34657","HANOVER, NH US",1989,2,11,34,10
"34658","HANOVER, NH US",1989,2,12,36,17
"34659","HANOVER, NH US",1989,2,13,34,3
"34660","HANOVER, NH US",1989,2,14,50,22
"34661","HANOVER, NH US",1989,2,15,37,26
"34662","HANOVER, NH US",1989,2,16,32,22
"34663","HANOVER, NH US",1989,2,17,30,-9
"34664","HANOVER, NH US",1989,2,18,28,-9
"34665","HANOVER, NH US",1989,2,19,35,-1
"34666","HANOVER, NH US",1989,2,20,50,10
"34667","HANOVER, NH US",1989,2,21,40,28
"34668","HANOVER, NH US",1989,2,22,40,30
"34669","HANOVER, NH US",1989,2,23,34,23
"34670","HANOVER, NH US",1989,2,24,26,4
"34671","HANOVER, NH US",1989,2,25,25,7
"34672","HANOVER, NH US",1989,2,26,34,-2
"34673","HANOVER, NH US",1989,2,27,36,16
"34674","HANOVER, NH US",1989,2,28,44,6
"34675","HANOVER, NH US",1989,3,1,40,16
"34676","HANOVER, NH US",1989,3,2,28,10
"34677","HANOVER, NH US",1989,3,3,33,14
"34678","HANOVER, NH US",1989,3,4,34,14
"34679","HANOVER, NH US",1989,3,5,37,20
"34680","HANOVER, NH US",1989,3,6,21,11
"34681","HANOVER, NH US",1989,3,7,20,-10
"34682","HANOVER, NH US",1989,3,8,30,-7
"34683","HANOVER, NH US",1989,3,9,40,0
"34684","HANOVER, NH US",1989,3,10,44,10
"34685","HANOVER, NH US",1989,3,11,42,13
"34686","HANOVER, NH US",1989,3,12,38,18
"34687","HANOVER, NH US",1989,3,13,39,3
"34688","HANOVER, NH US",1989,3,14,54,24
"34689","HANOVER, NH US",1989,3,15,58,39
"34690","HANOVER, NH US",1989,3,16,48,30
"34691","HANOVER, NH US",1989,3,17,44,28
"34692","HANOVER, NH US",1989,3,18,37,29
"34693","HANOVER, NH US",1989,3,19,39,19
"34694","HANOVER, NH US",1989,3,20,39,13
"34695","HANOVER, NH US",1989,3,21,40,26
"34696","HANOVER, NH US",1989,3,22,35,11
"34697","HANOVER, NH US",1989,3,23,46,9
"34698","HANOVER, NH US",1989,3,24,46,24
"34699","HANOVER, NH US",1989,3,25,52,34
"34700","HANOVER, NH US",1989,3,26,54,40
"34701","HANOVER, NH US",1989,3,27,68,26
"34702","HANOVER, NH US",1989,3,28,70,36
"34703","HANOVER, NH US",1989,3,29,61,36
"34704","HANOVER, NH US",1989,3,30,37,29
"34705","HANOVER, NH US",1989,3,31,40,28
"34706","HANOVER, NH US",1989,4,1,43,30
"34707","HANOVER, NH US",1989,4,2,56,24
"34708","HANOVER, NH US",1989,4,3,38,31
"34709","HANOVER, NH US",1989,4,4,42,34
"34710","HANOVER, NH US",1989,4,5,70,37
"34711","HANOVER, NH US",1989,4,6,60,40
"34712","HANOVER, NH US",1989,4,7,59,32
"34713","HANOVER, NH US",1989,4,8,49,30
"34714","HANOVER, NH US",1989,4,9,53,20
"34715","HANOVER, NH US",1989,4,10,45,21
"34716","HANOVER, NH US",1989,4,11,46,18
"34717","HANOVER, NH US",1989,4,12,50,17
"34718","HANOVER, NH US",1989,4,13,52,23
"34719","HANOVER, NH US",1989,4,14,56,29
"34720","HANOVER, NH US",1989,4,15,48,32
"34721","HANOVER, NH US",1989,4,16,43,34
"34722","HANOVER, NH US",1989,4,17,71,32
"34723","HANOVER, NH US",1989,4,18,67,44
"34724","HANOVER, NH US",1989,4,19,57,34
"34725","HANOVER, NH US",1989,4,20,56,24
"34726","HANOVER, NH US",1989,4,21,64,24
"34727","HANOVER, NH US",1989,4,22,46,27
"34728","HANOVER, NH US",1989,4,23,42,24
"34729","HANOVER, NH US",1989,4,24,54,30
"34730","HANOVER, NH US",1989,4,25,57,24
"34731","HANOVER, NH US",1989,4,26,66,28
"34732","HANOVER, NH US",1989,4,27,58,26
"34733","HANOVER, NH US",1989,4,28,56,35
"34734","HANOVER, NH US",1989,4,29,56,24
"34735","HANOVER, NH US",1989,4,30,76,42
"34736","HANOVER, NH US",1989,5,1,74,44
"34737","HANOVER, NH US",1989,5,2,64,46
"34738","HANOVER, NH US",1989,5,3,54,43
"34739","HANOVER, NH US",1989,5,4,70,32
"34740","HANOVER, NH US",1989,5,5,65,32
"34741","HANOVER, NH US",1989,5,6,74,46
"34742","HANOVER, NH US",1989,5,7,70,50
"34743","HANOVER, NH US",1989,5,8,57,35
"34744","HANOVER, NH US",1989,5,9,63,32
"34745","HANOVER, NH US",1989,5,10,70,37
"34746","HANOVER, NH US",1989,5,11,52,43
"34747","HANOVER, NH US",1989,5,12,71,49
"34748","HANOVER, NH US",1989,5,13,70,50
"34749","HANOVER, NH US",1989,5,14,76,48
"34750","HANOVER, NH US",1989,5,15,78,45
"34751","HANOVER, NH US",1989,5,16,80,44
"34752","HANOVER, NH US",1989,5,17,88,44
"34753","HANOVER, NH US",1989,5,18,94,46
"34754","HANOVER, NH US",1989,5,19,95,48
"34755","HANOVER, NH US",1989,5,20,96,50
"34756","HANOVER, NH US",1989,5,21,89,56
"34757","HANOVER, NH US",1989,5,22,70,46
"34758","HANOVER, NH US",1989,5,23,82,42
"34759","HANOVER, NH US",1989,5,24,63,43
"34760","HANOVER, NH US",1989,5,25,84,53
"34761","HANOVER, NH US",1989,5,26,81,56
"34762","HANOVER, NH US",1989,5,27,70,54
"34763","HANOVER, NH US",1989,5,28,67,44
"34764","HANOVER, NH US",1989,5,29,81,36
"34765","HANOVER, NH US",1989,5,30,78,46
"34766","HANOVER, NH US",1989,5,31,78,58
"34767","HANOVER, NH US",1989,6,1,88,58
"34768","HANOVER, NH US",1989,6,2,81,60
"34769","HANOVER, NH US",1989,6,3,87,54
"34770","HANOVER, NH US",1989,6,4,79,57
"34771","HANOVER, NH US",1989,6,5,80,46
"34772","HANOVER, NH US",1989,6,6,62,54
"34773","HANOVER, NH US",1989,6,7,76,54
"34774","HANOVER, NH US",1989,6,8,72,55
"34775","HANOVER, NH US",1989,6,9,65,50
"34776","HANOVER, NH US",1989,6,10,69,48
"34777","HANOVER, NH US",1989,6,11,73,54
"34778","HANOVER, NH US",1989,6,12,80,44
"34779","HANOVER, NH US",1989,6,13,58,46
"34780","HANOVER, NH US",1989,6,14,80,51
"34781","HANOVER, NH US",1989,6,15,57,50
"34782","HANOVER, NH US",1989,6,16,62,48
"34783","HANOVER, NH US",1989,6,17,84,54
"34784","HANOVER, NH US",1989,6,18,75,56
"34785","HANOVER, NH US",1989,6,19,86,55
"34786","HANOVER, NH US",1989,6,20,90,50
"34787","HANOVER, NH US",1989,6,21,86,59
"34788","HANOVER, NH US",1989,6,22,96,65
"34789","HANOVER, NH US",1989,6,23,93,59
"34790","HANOVER, NH US",1989,6,24,86,59
"34791","HANOVER, NH US",1989,6,25,90,60
"34792","HANOVER, NH US",1989,6,26,93,55
"34793","HANOVER, NH US",1989,6,27,94,61
"34794","HANOVER, NH US",1989,6,28,90,63
"34795","HANOVER, NH US",1989,6,29,74,52
"34796","HANOVER, NH US",1989,6,30,82,44
"34797","HANOVER, NH US",1989,7,1,81,50
"34798","HANOVER, NH US",1989,7,2,91,55
"34799","HANOVER, NH US",1989,7,3,91,42
"34800","HANOVER, NH US",1989,7,4,84,61
"34801","HANOVER, NH US",1989,7,5,74,64
"34802","HANOVER, NH US",1989,7,6,89,62
"34803","HANOVER, NH US",1989,7,7,87,63
"34804","HANOVER, NH US",1989,7,8,83,54
"34805","HANOVER, NH US",1989,7,9,87,50
"34806","HANOVER, NH US",1989,7,10,82,53
"34807","HANOVER, NH US",1989,7,11,83,57
"34808","HANOVER, NH US",1989,7,12,85,49
"34809","HANOVER, NH US",1989,7,13,86,50
"34810","HANOVER, NH US",1989,7,14,80,56
"34811","HANOVER, NH US",1989,7,15,82,54
"34812","HANOVER, NH US",1989,7,16,86,52
"34813","HANOVER, NH US",1989,7,17,85,56
"34814","HANOVER, NH US",1989,7,18,90,58
"34815","HANOVER, NH US",1989,7,19,90,56
"34816","HANOVER, NH US",1989,7,20,86,62
"34817","HANOVER, NH US",1989,7,21,86,57
"34818","HANOVER, NH US",1989,7,22,91,57
"34819","HANOVER, NH US",1989,7,23,91,64
"34820","HANOVER, NH US",1989,7,24,92,56
"34821","HANOVER, NH US",1989,7,25,96,61
"34822","HANOVER, NH US",1989,7,26,95,65
"34823","HANOVER, NH US",1989,7,27,95,65
"34824","HANOVER, NH US",1989,7,28,80,65
"34825","HANOVER, NH US",1989,7,29,79,49
"34826","HANOVER, NH US",1989,7,30,85,48
"34827","HANOVER, NH US",1989,7,31,89,51
"34828","HANOVER, NH US",1989,8,1,89,50
"34829","HANOVER, NH US",1989,8,2,90,44
"34830","HANOVER, NH US",1989,8,3,88,60
"34831","HANOVER, NH US",1989,8,4,89,64
"34832","HANOVER, NH US",1989,8,5,89,69
"34833","HANOVER, NH US",1989,8,6,94,64
"34834","HANOVER, NH US",1989,8,7,86,60
"34835","HANOVER, NH US",1989,8,8,74,52
"34836","HANOVER, NH US",1989,8,9,80,44
"34837","HANOVER, NH US",1989,8,10,86,49
"34838","HANOVER, NH US",1989,8,11,84,53
"34839","HANOVER, NH US",1989,8,12,66,42
"34840","HANOVER, NH US",1989,8,13,85,60
"34841","HANOVER, NH US",1989,8,14,88,65
"34842","HANOVER, NH US",1989,8,15,90,61
"34843","HANOVER, NH US",1989,8,16,86,65
"34844","HANOVER, NH US",1989,8,17,80,57
"34845","HANOVER, NH US",1989,8,18,84,48
"34846","HANOVER, NH US",1989,8,19,85,51
"34847","HANOVER, NH US",1989,8,20,81,58
"34848","HANOVER, NH US",1989,8,21,86,61
"34849","HANOVER, NH US",1989,8,22,80,56
"34850","HANOVER, NH US",1989,8,23,78,57
"34851","HANOVER, NH US",1989,8,24,73,50
"34852","HANOVER, NH US",1989,8,25,71,38
"34853","HANOVER, NH US",1989,8,26,70,42
"34854","HANOVER, NH US",1989,8,27,77,38
"34855","HANOVER, NH US",1989,8,28,84,52
"34856","HANOVER, NH US",1989,8,29,93,53
"34857","HANOVER, NH US",1989,8,30,81,60
"34858","HANOVER, NH US",1989,8,31,75,50
"34859","HANOVER, NH US",1989,9,1,70,46
"34860","HANOVER, NH US",1989,9,2,74,43
"34861","HANOVER, NH US",1989,9,3,72,43
"34862","HANOVER, NH US",1989,9,4,78,42
"34863","HANOVER, NH US",1989,9,5,77,43
"34864","HANOVER, NH US",1989,9,6,80,43
"34865","HANOVER, NH US",1989,9,7,85,50
"34866","HANOVER, NH US",1989,9,8,87,56
"34867","HANOVER, NH US",1989,9,9,85,52
"34868","HANOVER, NH US",1989,9,10,86,54
"34869","HANOVER, NH US",1989,9,11,76,66
"34870","HANOVER, NH US",1989,9,12,80,54
"34871","HANOVER, NH US",1989,9,13,83,53
"34872","HANOVER, NH US",1989,9,14,77,52
"34873","HANOVER, NH US",1989,9,15,74,53
"34874","HANOVER, NH US",1989,9,16,78,46
"34875","HANOVER, NH US",1989,9,17,65,50
"34876","HANOVER, NH US",1989,9,18,80,54
"34877","HANOVER, NH US",1989,9,19,72,50
"34878","HANOVER, NH US",1989,9,20,68,53
"34879","HANOVER, NH US",1989,9,21,86,58
"34880","HANOVER, NH US",1989,9,22,80,50
"34881","HANOVER, NH US",1989,9,23,84,40
"34882","HANOVER, NH US",1989,9,24,59,38
"34883","HANOVER, NH US",1989,9,25,68,32
"34884","HANOVER, NH US",1989,9,26,66,44
"34885","HANOVER, NH US",1989,9,27,65,30
"34886","HANOVER, NH US",1989,9,28,70,35
"34887","HANOVER, NH US",1989,9,29,74,38
"34888","HANOVER, NH US",1989,9,30,68,24
"34889","HANOVER, NH US",1989,10,1,74,31
"34890","HANOVER, NH US",1989,10,2,59,45
"34891","HANOVER, NH US",1989,10,3,60,50
"34892","HANOVER, NH US",1989,10,4,54,34
"34893","HANOVER, NH US",1989,10,5,61,32
"34894","HANOVER, NH US",1989,10,6,53,37
"34895","HANOVER, NH US",1989,10,7,54,45
"34896","HANOVER, NH US",1989,10,8,60,39
"34897","HANOVER, NH US",1989,10,9,50,33
"34898","HANOVER, NH US",1989,10,10,59,30
"34899","HANOVER, NH US",1989,10,11,49,38
"34900","HANOVER, NH US",1989,10,12,68,38
"34901","HANOVER, NH US",1989,10,13,70,37
"34902","HANOVER, NH US",1989,10,14,68,36
"34903","HANOVER, NH US",1989,10,15,58,31
"34904","HANOVER, NH US",1989,10,16,66,50
"34905","HANOVER, NH US",1989,10,17,58,41
"34906","HANOVER, NH US",1989,10,18,44,37
"34907","HANOVER, NH US",1989,10,19,46,36
"34908","HANOVER, NH US",1989,10,20,58,36
"34909","HANOVER, NH US",1989,10,21,54,35
"34910","HANOVER, NH US",1989,10,22,45,34
"34911","HANOVER, NH US",1989,10,23,67,30
"34912","HANOVER, NH US",1989,10,24,65,28
"34913","HANOVER, NH US",1989,10,25,62,31
"34914","HANOVER, NH US",1989,10,26,66,32
"34915","HANOVER, NH US",1989,10,27,68,34
"34916","HANOVER, NH US",1989,10,28,72,36
"34917","HANOVER, NH US",1989,10,29,66,34
"34918","HANOVER, NH US",1989,10,30,67,33
"34919","HANOVER, NH US",1989,10,31,68,43
"34920","HANOVER, NH US",1989,12,1,24,8
"34921","HANOVER, NH US",1989,12,2,18,-6
"34922","HANOVER, NH US",1989,12,3,16,8
"34923","HANOVER, NH US",1989,12,4,14,2
"34924","HANOVER, NH US",1989,12,5,23,-7
"34925","HANOVER, NH US",1989,12,6,29,-3
"34926","HANOVER, NH US",1989,12,7,34,7
"34927","HANOVER, NH US",1989,12,8,14,-13
"34928","HANOVER, NH US",1989,12,9,18,-16
"34929","HANOVER, NH US",1989,12,10,22,5
"34930","HANOVER, NH US",1989,12,11,29,11
"34931","HANOVER, NH US",1989,12,12,18,-4
"34932","HANOVER, NH US",1989,12,13,17,-9
"34933","HANOVER, NH US",1989,12,14,16,-10
"34934","HANOVER, NH US",1989,12,15,18,-14
"34935","HANOVER, NH US",1989,12,16,18,-9
"34936","HANOVER, NH US",1989,12,17,20,8
"34937","HANOVER, NH US",1989,12,18,25,2
"34938","HANOVER, NH US",1989,12,19,19,-10
"34939","HANOVER, NH US",1989,12,20,27,-2
"34940","HANOVER, NH US",1989,12,21,18,-10
"34941","HANOVER, NH US",1989,12,22,10,-17
"34942","HANOVER, NH US",1989,12,23,16,-14
"34943","HANOVER, NH US",1989,12,24,12,-23
"34944","HANOVER, NH US",1989,12,25,8,-18
"34945","HANOVER, NH US",1989,12,26,20,-12
"34946","HANOVER, NH US",1989,12,27,9,-16
"34947","HANOVER, NH US",1989,12,28,26,1
"34948","HANOVER, NH US",1989,12,29,19,-11
"34949","HANOVER, NH US",1989,12,30,15,5
"34950","HANOVER, NH US",1989,12,31,33,10
"34951","HANOVER, NH US",1990,1,1,42,23
"34952","HANOVER, NH US",1990,1,2,41,17
"34953","HANOVER, NH US",1990,1,3,46,10
"34954","HANOVER, NH US",1990,1,4,45,34
"34955","HANOVER, NH US",1990,1,5,41,23
"34956","HANOVER, NH US",1990,1,6,37,21
"34957","HANOVER, NH US",1990,1,7,41,7
"34958","HANOVER, NH US",1990,1,8,47,4
"34959","HANOVER, NH US",1990,1,9,36,15
"34960","HANOVER, NH US",1990,1,10,35,24
"34961","HANOVER, NH US",1990,1,11,36,28
"34962","HANOVER, NH US",1990,1,12,40,25
"34963","HANOVER, NH US",1990,1,13,19,12
"34964","HANOVER, NH US",1990,1,16,48,21
"34965","HANOVER, NH US",1990,1,17,40,26
"34966","HANOVER, NH US",1990,1,18,56,38
"34967","HANOVER, NH US",1990,1,19,39,15
"34968","HANOVER, NH US",1990,1,20,32,10
"34969","HANOVER, NH US",1990,1,21,26,13
"34970","HANOVER, NH US",1990,1,22,34,12
"34971","HANOVER, NH US",1990,1,23,40,14
"34972","HANOVER, NH US",1990,1,24,38,24
"34973","HANOVER, NH US",1990,1,25,34,26
"34974","HANOVER, NH US",1990,1,26,39,26
"34975","HANOVER, NH US",1990,1,27,45,26
"34976","HANOVER, NH US",1990,1,28,47,25
"34977","HANOVER, NH US",1990,1,29,30,20
"34978","HANOVER, NH US",1990,1,30,40,27
"34979","HANOVER, NH US",1990,1,31,47,19
"34980","HANOVER, NH US",1990,2,1,44,13
"34981","HANOVER, NH US",1990,2,2,44,16
"34982","HANOVER, NH US",1990,2,3,25,1
"34983","HANOVER, NH US",1990,2,4,27,12
"34984","HANOVER, NH US",1990,2,5,35,3
"34985","HANOVER, NH US",1990,2,6,40,4
"34986","HANOVER, NH US",1990,2,7,49,15
"34987","HANOVER, NH US",1990,2,8,52,26
